CryoSleep,RoomService,FoodCourt,Spa,VRDeck,Transported,CabinNumber,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
1,0.0,0.0,0.0,0.0,True,71.0,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,71.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,69.0,2878.0,4232.0,3798.0,False,208.0,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,208.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.0,17958.0,14.0,57.0,True,253.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,6103.0,7570.0,13117.0,192.0,False,253.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,18.0,2134.0,25.0,False,1427.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,3.0,0.0,False,1428.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,190.0,1.0,0.0,0.0,True,1116.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,362.0,1049.0,104.0,829.0,True,72.0,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1119.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,2191.0,0.0,1.0,0.0,False,1315.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,False,457.0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1430.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,0.0,False,438.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,0.0,398.0,True,1120.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1316.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,326.0,5.0,545.0,False,1122.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,862.0,0.0,0.0,59.0,False,1317.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,725.0,0.0,0.0,0.0,True,215.0,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.0,669.0,1.0,2.0,True,1318.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,261.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1319.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,True,1319.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,True,1319.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,4612.0,2585.0,1919.0,False,220.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,473.0,0.0,0.0,0.0,False,459.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.0,0.0,True,1320.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,True,1320.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,146.0,3786.0,0.0,18.0,True,427.0,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,True,73.0,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,False,73.0,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1123.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,501.0,974.0,0.0,0.0,False,1321.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,217.0,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.0,1428.0,1483.0,0.0,False,1431.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,130.0,741.0,0.0,0.0,False,1322.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,938.0,44.0,False,460.0,True,False,False,False,False,False,False,True,False,False,False,False,True
0,43.0,3.0,0.0,0.0,True,1322.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1719.0,4389.0,0.0,14.0,True,1432.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,528.0,13.0,11.0,0.0,False,440.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1432.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1117.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,960.0,854.0,17074.0,False,254.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,173.0,0.0,580.0,1.0,False,1124.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,118.0,0.0,0.0,0.0,True,1323.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,120.0,2814.0,318.0,False,221.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1324.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1988.0,0.0,0.0,0.0,False,461.0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1325.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,995.0,0.0,0.0,739.0,False,1433.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1126.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,10.0,5.0,975.0,False,462.0,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,1914.0,100.0,0.0,True,255.0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,255.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,69.0,6101.0,0.0,214.0,True,255.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,14076.0,928.0,372.0,True,255.0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,255.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,89.0,8330.0,1.0,False,255.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0.0,0.0,0.0,True,1127.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,1.0,108.0,False,1120.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1944.0,17.0,0.0,0.0,True,1435.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,439.0,0.0,557.0,0.0,False,463.0,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.0,0.0,False,1128.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,1122.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,1122.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,9.0,776.0,0.0,2.0,True,441.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1129.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,222.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,559.0,0.0,112.0,0.0,True,1130.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,160.0,0.0,36.0,0.0,True,1436.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1228.0,0.0,446.0,0.0,False,443.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1131.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,245.0,0.0,661.0,1.0,False,1124.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,9.0,0.0,0.0,0.0,True,1326.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,262.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,223.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,263.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,28.0,0.0,672.0,104.0,False,1439.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,264.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,1757.0,797.0,567.0,True,264.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,12.0,19.0,103.0,False,464.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,265.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,265.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,26.0,2898.0,0.0,40.0,True,219.0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,219.0,False,True,False,False,False,False,True,False,False,False,False,True,False
0,1998.0,0.0,87.0,0.0,False,445.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,969.0,47.0,134.0,0.0,False,445.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,135.0,2080.0,34.0,84.0,True,266.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,60.0,0.0,0.0,777.0,False,1135.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,804.0,5.0,False,1136.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,3839.0,57.0,4.0,2.0,False,1328.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,71.0,0.0,0.0,False,1444.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,951.0,0.0,80.0,0.0,False,1446.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,9965.0,5697.0,676.0,False,256.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,114.0,0.0,7.0,False,1447.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,1318.0,False,1447.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,3358.0,1.0,0.0,0.0,False,427.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,456.0,230.0,0.0,0.0,False,465.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.0,0.0,True,225.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,0.0,0.0,0.0,True,225.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,225.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,225.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,4173.0,33.0,420.0,True,225.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,160.0,1538.0,1426.0,False,225.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,0.0,43.0,667.0,False,1126.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.0,15.0,0.0,1541.0,False,466.0,True,False,False,False,False,False,False,True,False,False,False,False,True
0,27.0,0.0,0.0,0.0,True,1127.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,1137.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,806.0,0.0,0.0,True,1137.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,893.0,4.0,8.0,True,446.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,712.0,6.0,0.0,0.0,False,447.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,3.0,0.0,769.0,0.0,True,1331.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,628.0,False,1332.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1128.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1967.0,0.0,0.0,0.0,False,1450.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1450.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1962.0,0.0,641.0,0.0,False,1450.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,243.0,0.0,776.0,False,1138.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1139.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,554.0,1307.0,93.0,1553.0,False,226.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,4340.0,186.0,0.0,True,226.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1.0,22.0,649.0,2.0,False,427.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,692.0,3587.0,0.0,False,233.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,233.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,0.0,0.0,0.0,False,1131.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,False,1131.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,1131.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,267.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,275.0,580.0,5499.0,False,267.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,58.0,0.0,41.0,False,1334.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,442.0,79.0,3.0,False,1452.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1058.0,0.0,0.0,0.0,False,220.0,False,False,True,False,False,False,True,False,False,False,False,True,False
0,2261.0,0.0,10.0,0.0,False,1453.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,136.0,337.0,False,1454.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,907.0,0.0,142.0,0.0,False,449.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,213.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,888.0,0.0,0.0,0.0,False,1141.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,1.0,297.0,0.0,False,1337.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,17.0,0.0,25.0,True,1338.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1142.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,2897.0,485.0,11.0,True,450.0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.0,996.0,726.0,813.0,False,450.0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,779.0,7.0,9.0,0.0,False,1339.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,418.0,195.0,88.0,90.0,False,1143.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,6.0,0.0,1435.0,True,1340.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,468.0,0.0,0.0,0.0,False,1455.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1144.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,3512.0,24.0,1459.0,True,257.0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,227.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,False,1132.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,1133.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,0.0,0.0,0.0,False,467.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.0,0.0,False,1457.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,750.0,0.0,722.0,False,1457.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1145.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1146.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,5552.0,8.0,226.0,True,215.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.0,664.0,2.0,2177.0,False,215.0,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1147.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,1678.0,36.0,3128.0,False,86.0,False,True,False,True,False,False,False,False,False,False,False,False,True
0,26.0,266.0,0.0,0.0,True,451.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,0.0,0.0,True,1148.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1148.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,120.0,0.0,True,1458.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,False,1458.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,0.0,True,1135.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,176.0,133.0,0.0,False,1459.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1216.0,0.0,43.0,0.0,False,1341.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1136.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,782.0,0.0,2503.0,1.0,False,216.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,False,1137.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,56.0,0.0,0.0,468.0,False,1461.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1150.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1343.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,False,1138.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,235.0,0.0,1042.0,229.0,False,221.0,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1043.0,0.0,0.0,0.0,False,222.0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1152.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,332.0,9.0,0.0,0.0,False,1462.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1153.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,999.0,0.0,4.0,True,1344.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,42.0,0.0,1.0,369.0,False,223.0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,469.0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,64.0,4.0,1125.0,0.0,False,1463.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,2093.0,3409.0,30.0,False,217.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,3332.0,878.0,781.0,0.0,False,1346.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1347.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1154.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,2224.0,0.0,1.0,0.0,False,1155.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,4.0,1666.0,35.0,40.0,True,1156.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,13.0,720.0,170.0,False,1464.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,595.0,False,1350.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,125.0,663.0,0.0,False,472.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,False,1159.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,1159.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,526.0,2.0,0.0,0.0,False,1160.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1.0,2.0,102.0,0.0,False,1351.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1161.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1162.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,797.0,5.0,False,1352.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,21.0,0.0,0.0,0.0,False,1353.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,244.0,0.0,423.0,14.0,False,1163.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,722.0,37.0,8.0,False,1354.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1140.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,143.0,47.0,717.0,87.0,False,473.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,259.0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,259.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,158.0,0.0,912.0,False,1355.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,453.0,1.0,0.0,0.0,False,1466.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1466.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1466.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,590.0,0.0,168.0,16.0,False,1467.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1141.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,742.0,125.0,3.0,False,1468.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1040.0,2487.0,174.0,182.0,True,218.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.0,610.0,0.0,0.0,False,1469.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1142.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,61.0,397.0,1.0,0.0,True,1470.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,False,1143.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,10.0,2478.0,19.0,328.0,True,454.0,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1144.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,260.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,14.0,0.0,2325.0,False,260.0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,260.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,44.0,5.0,41.0,True,75.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0.0,3124.0,219.0,189.0,False,75.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,527.0,1863.0,417.0,2905.0,False,75.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0.0,16.0,2349.0,12.0,False,75.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,3.0,0.0,0.0,78.0,True,1356.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,301.0,0.0,0.0,0.0,False,1471.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,906.0,22.0,8293.0,391.0,False,228.0,True,False,False,False,False,True,False,False,False,False,False,True,False
0,159.0,4387.0,3.0,485.0,True,228.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,6.0,20.0,0.0,True,1473.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1357.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,7683.0,13016.0,0.0,False,268.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,3.0,0.0,546.0,False,1358.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1058.0,0.0,280.0,0.0,False,1359.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,757.0,False,1361.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,9.0,1.0,492.0,109.0,True,1361.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,489.0,0.0,184.0,False,1362.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,False,1146.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,236.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,1381.0,0.0,0.0,False,1475.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,415.0,479.0,1019.0,239.0,False,1476.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,1201.0,False,1363.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,269.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,269.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,3.0,0.0,683.0,34.0,False,1366.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,4155.0,1368.0,42.0,False,237.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,237.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,1.0,4462.0,9206.0,3.0,False,238.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,4322.0,153.0,52.0,True,238.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,2612.0,131.0,2714.0,False,238.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,602.0,0.0,0.0,24.0,False,1165.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,457.0,0.0,335.0,0.0,False,1368.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1148.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,134.0,0.0,27.0,False,1479.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,10.0,0.0,738.0,False,1371.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,45.0,False,474.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.0,0.0,True,474.0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,False,474.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,907.0,0.0,2.0,0.0,False,1372.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,False,1150.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,287.0,1442.0,66.0,True,87.0,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1482.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,288.0,0.0,670.0,40.0,False,459.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,0.0,0.0,True,1167.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1167.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,669.0,16.0,False,1375.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,True,475.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,0.0,0.0,True,475.0,False,False,True,False,False,False,False,True,False,False,False,False,True
